track_name,artists,cluster_label,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Until It's Gone,Linkin Park,13,0.47,0.878,-3.391,0.0429,0.0172,0.054,0.235,0.322,114.986
Born To Be Wild,Steppenwolf,9,0.438,0.71,-12.412,0.0919,0.262,0.537,0.221,0.53,145.928
Going Under,Evanescence,5,0.37,0.858,-4.885,0.0545,0.00815,2.12e-05,0.229,0.464,175.077
Dance With The Devil,Breaking Benjamin,5,0.345,0.929,-4.469,0.142,0.00015,0.00106,0.129,0.181,155.041
Fake as Fu@k,Red Hot Chili Peppers,12,0.599,0.777,-6.037,0.0922,0.0355,0.00301,0.0936,0.401,132.252
Take It Out On Me,Thousand Foot Krutch,6,0.465,0.813,-4.321,0.0841,0.00281,0.0,0.0464,0.614,148.029
Every Rose Has Its Thorn - Remastered 2003,Poison,12,0.533,0.637,-5.571,0.0323,0.16,1.12e-05,0.369,0.292,140.167
Black Hole,We Came As Romans;Caleb Shomo,13,0.48,0.958,-4.241,0.0664,2.45e-05,0.0,0.52,0.385,110.05
Tippa My Tongue,Red Hot Chili Peppers,1,0.573,0.913,-6.52,0.0409,0.00861,0.0273,0.114,0.795,88.418
Another Day,Dream Theater,12,0.454,0.614,-10.41,0.0302,0.00223,1.16e-05,0.0936,0.343,140.56
Run to the Hills - 2015 Remaster,Iron Maiden,5,0.249,0.943,-5.188,0.0669,0.0286,0.00401,0.162,0.458,173.671
Baskın,DEHA INC.,13,0.609,0.935,-3.182,0.234,0.23,1.42e-05,0.35,0.288,119.974
You're Going Down,Sick Puppies,13,0.49,0.833,-5.899,0.0487,0.0116,0.000504,0.15,0.39,89.981
Heart-Break,Celldweller,11,0.518,0.61,-6.141,0.0734,0.00158,0.8,0.111,0.0654,185.839
Vahos del Ayer,Flema,1,0.504,0.884,-5.09,0.133,0.00481,1.48e-06,0.0817,0.743,115.18
Halloween Theme,Celldweller,11,0.449,0.879,-3.968,0.0388,0.00764,0.948,0.8,0.085,135.055
When Your Walls Fall,Celldweller,11,0.465,0.568,-8.231,0.0339,0.00427,0.871,0.109,0.0273,95.012
Tú Eres Su Seguridad,Hermetica,13,0.434,0.676,-8.545,0.0305,0.00236,0.0,0.398,0.486,127.331
Cry Little Sister vs. Hello Zepp,Celldweller,5,0.544,0.74,-6.656,0.0352,0.000286,0.214,0.388,0.338,140.031
Caught Up In You,38 Special,6,0.361,0.787,-4.982,0.0363,0.0197,0.000586,0.0421,0.889,130.693
Hold On Loosely,38 Special,1,0.565,0.707,-5.65,0.0298,0.0101,8.16e-05,0.0851,0.831,127.222
I Believe in a Thing Called Love,The Darkness,13,0.442,0.846,-5.214,0.0763,0.0538,4.56e-06,0.282,0.622,128.237
Água Viva,Oficina G3,13,0.294,0.89,-2.877,0.0747,0.0019,7.14e-06,0.081,0.239,114.727
Custer,Slipknot,13,0.407,0.98,-1.58,0.107,0.00174,0.000112,0.119,0.537,131.067
Cherry Waves,Deftones,13,0.47,0.859,-3.663,0.0537,0.000362,0.00691,0.142,0.17,124.01
Not Alone,Linkin Park,12,0.682,0.766,-5.546,0.0313,0.149,3.38e-06,0.144,0.545,120.04
We Will Rock You,Nickelback,13,0.577,0.905,-5.018,0.114,0.0404,0.0,0.0685,0.288,80.98
Turn The Page,Metallica,5,0.426,0.813,-3.963,0.0318,1.94e-05,0.022,0.0937,0.228,149.013
I'LL BE GONE,Linkin Park,6,0.501,0.927,-4.58,0.0292,0.00686,0.0,0.131,0.611,139.961
Sorry for Now,Linkin Park,12,0.608,0.584,-6.652,0.0352,0.00995,0.0,0.203,0.251,94.956
The Day That Never Comes,Metallica,13,0.334,0.982,-2.293,0.0619,9.11e-05,0.149,0.106,0.501,126.883
Hypnotize,System Of A Down,5,0.274,0.92,-4.096,0.0489,0.0303,0.000412,0.115,0.0397,154.016
Seek & Destroy - Remastered,Metallica,5,0.445,0.964,-5.493,0.282,0.037,0.0132,0.0773,0.448,140.817
I Will Not Bow,Breaking Benjamin,13,0.538,0.953,-3.685,0.0562,0.000169,5.49e-06,0.365,0.646,107.983
Photograph,Nickelback,5,0.515,0.876,-3.756,0.0292,0.000932,0.000166,0.136,0.385,145.916
Like a Stone,Audioslave,12,0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849
Sleepwalking,Bring Me The Horizon,5,0.4,0.959,-3.258,0.103,0.000187,4.21e-06,0.231,0.339,149.062
Carrie,Europe,12,0.455,0.487,-7.112,0.0264,0.114,2.43e-06,0.358,0.139,136.482
Pushing Me Away,Linkin Park,13,0.484,0.913,-4.305,0.0425,0.000391,0.0,0.309,0.279,103.103
Comatose,Skillet,5,0.359,0.955,-2.323,0.12,0.00116,0.0,0.349,0.446,170.033
I Wanna Rock,Twisted Sister,13,0.504,0.911,-2.97,0.0738,0.00512,0.0123,0.355,0.671,106.244
Freak On a Leash,Korn,13,0.353,0.898,-5.877,0.052,2.23e-05,0.105,0.39,0.525,103.293
More Than Words,Extreme,3,0.403,0.134,-14.955,0.0353,0.469,0.0,0.113,0.258,182.894
Blackbird,Alter Bridge,5,0.279,0.806,-4.714,0.0448,0.00499,0.0126,0.116,0.132,149.463
Civil War,Guns N' Roses,5,0.336,0.787,-8.803,0.0732,0.0793,0.0648,0.32,0.383,140.003
Sugar,System Of A Down,13,0.451,0.889,-2.693,0.261,0.00167,0.00215,0.258,0.586,131.073
Snuff,Slipknot,12,0.544,0.69,-5.723,0.0425,0.012,0.0095,0.0615,0.219,123.962
Higher,Creed,5,0.459,0.83,-6.254,0.0364,5.15e-05,0.00014,0.206,0.431,155.827
Raining Blood,Slayer,11,0.227,0.995,-4.361,0.173,0.000405,0.393,0.127,0.0363,87.499
Still Worth Fighting For,My Darkest Days,13,0.474,0.873,-2.926,0.0435,0.00326,0.0,0.188,0.372,115.969
Figure.09,Linkin Park,13,0.518,0.951,-3.198,0.0529,0.00919,0.0,0.148,0.537,98.068
Bella,Red Hot Chili Peppers,6,0.492,0.815,-5.499,0.0487,0.00643,2e-05,0.0875,0.812,171.379
Carry Me Home,Red Hot Chili Peppers,13,0.481,0.715,-7.14,0.0661,0.023,0.00213,0.181,0.222,131.452
So Called Life,Three Days Grace,5,0.505,0.909,-4.316,0.0622,0.000179,0.0,0.0922,0.457,160.051
Guilty All the Same (feat. Rakim),Linkin Park;Rakim,13,0.566,0.969,-3.369,0.046,0.0287,0.000442,0.281,0.641,100.012
Eddie,Red Hot Chili Peppers,6,0.515,0.809,-5.817,0.0512,0.00455,0.0723,0.0905,0.525,142.011
Roulette,Red Hot Chili Peppers,1,0.689,0.869,-6.688,0.0511,0.00242,0.00339,0.127,0.84,100.684
Afterlife,Red Hot Chili Peppers,1,0.561,0.866,-5.258,0.0352,0.00623,0.039,0.0414,0.824,93.104
Man in the Box,Alice In Chains,13,0.355,0.791,-7.565,0.0453,0.00045,0.0,0.0969,0.758,106.392
We're Not Gonna Take It,Twisted Sister,6,0.502,0.924,-6.299,0.0503,0.0127,0.0,0.162,0.922,149.186
Handful,Red Hot Chili Peppers,12,0.572,0.601,-6.879,0.0392,0.0123,0.000237,0.101,0.552,142.258
Reach Out,Red Hot Chili Peppers,12,0.663,0.71,-5.55,0.0599,0.00745,0.00559,0.147,0.487,120.984
Bag of Grins,Red Hot Chili Peppers,13,0.486,0.812,-6.244,0.0553,0.0106,0.0116,0.201,0.303,112.648
Here I Go Again - 2018 Remaster,Whitesnake,13,0.292,0.823,-6.763,0.0407,0.0117,7.79e-05,0.155,0.244,89.939
Welcome to the Family,Avenged Sevenfold,1,0.567,0.946,-3.973,0.0935,0.00267,0.0,0.0567,0.699,94.985
Shoot Me a Smile,Red Hot Chili Peppers,12,0.576,0.798,-6.691,0.0351,0.125,0.134,0.137,0.399,146.8
Copperbelly,Red Hot Chili Peppers,12,0.592,0.616,-7.227,0.0337,0.0917,0.0106,0.179,0.492,129.896
El Que Ama Lo Que Hace,Carajo,5,0.464,0.99,-2.614,0.0884,0.00261,0.0,0.307,0.558,160.03
Body Hammer,Fear Factory,13,0.468,0.946,-6.635,0.0772,1.65e-05,0.0155,0.0987,0.362,81.961
Yo Caníbal,OConnor,5,0.442,0.823,-7.16,0.0438,4.6e-05,0.000343,0.324,0.424,182.069
Continuar,Oficina G3,5,0.35,0.716,-4.95,0.0357,0.131,0.0,0.147,0.201,175.915
Más Feliz Que la Mierda,Flema,13,0.4,0.742,-5.335,0.0453,0.000545,5.39e-05,0.101,0.366,99.299
Body Hammer,Fear Factory,13,0.468,0.946,-6.635,0.0772,1.65e-05,0.0155,0.0987,0.362,81.961
Burning in the Skies,Linkin Park,13,0.607,0.891,-4.56,0.0387,0.0417,0.00521,0.314,0.462,120.012
Parasite Eve,Bring Me The Horizon,13,0.589,0.797,-5.464,0.15,0.0289,4.35e-06,0.383,0.232,102.489
The Snake,NŪR,11,0.434,0.822,-7.785,0.0671,4.74e-05,0.853,0.135,0.109,134.888
Follow Your Heart,Scorpions,5,0.353,0.656,-5.712,0.0319,0.0431,0.000161,0.139,0.195,153.747
Stricken,Disturbed,5,0.402,0.969,-2.825,0.181,9.14e-05,0.0325,0.225,0.262,173.847
Halfway Right,Linkin Park,12,0.655,0.626,-7.155,0.045,0.0134,0.0,0.349,0.498,134.028
S.O.S.,Armored Dawn,13,0.541,0.971,-3.323,0.088,2.78e-05,0.0052,0.0837,0.36,107.949
Memento Mori,Lamb of God,11,0.538,0.984,-4.589,0.0992,0.000149,0.787,0.127,0.0494,123.008
One For the Money,Escape the Fate,13,0.525,0.964,-3.451,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013
Smooth Criminal,Alien Ant Farm,1,0.653,0.964,-4.261,0.0582,0.00316,0.00512,0.144,0.87,126.928
No One Like You (2015 - Remaster),Scorpions,13,0.441,0.796,-2.851,0.0431,0.0167,2.52e-06,0.166,0.696,118.146
Is This Love - 2018 Remaster,Whitesnake,5,0.263,0.759,-7.288,0.0431,0.0555,0.0,0.231,0.429,179.904
Indestructible,Disturbed,5,0.429,0.966,-4.605,0.0733,0.000209,0.124,0.371,0.525,179.956
Black Summer,Red Hot Chili Peppers,13,0.417,0.682,-5.071,0.0295,0.0267,0.000669,0.109,0.351,105.542
Someday,Nickelback,5,0.455,0.858,-5.659,0.0391,0.000616,0.000247,0.226,0.597,163.118
By the Way,Red Hot Chili Peppers,13,0.451,0.97,-4.938,0.107,0.0264,0.00355,0.102,0.198,122.444
Painkiller,Judas Priest,13,0.435,0.987,-4.667,0.16,0.000195,0.0847,0.268,0.101,103.16
No One Knows,Queens of the Stone Age,6,0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.411
Wherever I May Roam,Metallica,12,0.55,0.824,-7.848,0.0347,0.000362,0.00115,0.0865,0.332,131.387
N.I.B. (2009 - Remaster),Black Sabbath,2,0.463,0.552,-9.403,0.0605,0.141,9.66e-06,0.129,0.421,105.495
Nero Forte,Slipknot,13,0.336,0.978,-2.358,0.0846,0.000437,0.000525,0.138,0.496,129.842
Easier to Run,Linkin Park,13,0.545,0.861,-4.819,0.034,0.0624,0.0,0.131,0.279,105.017
Bat Country,Avenged Sevenfold,13,0.541,0.968,-4.129,0.0396,0.000248,8.28e-06,0.423,0.505,125.04
Bad Romance,Halestorm,13,0.545,0.927,-4.736,0.0706,0.0128,2.33e-06,0.367,0.682,124.061
Born For Greatness,Papa Roach,13,0.525,0.85,-5.469,0.0678,0.0571,0.0,0.0555,0.275,134.115
You Could Be Mine,Guns N' Roses,11,0.35,0.985,-5.676,0.122,0.00876,0.551,0.36,0.323,151.007
Tom Sawyer,Rush,1,0.536,0.901,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559
Breath,Breaking Benjamin,5,0.347,0.868,-4.145,0.0467,0.00012,0.000273,0.0845,0.313,182.851
You're All I Need,White Lion,12,0.506,0.539,-10.654,0.0293,0.11,0.0,0.185,0.208,118.668
Shapeshifter - feat. Styles Of Beyond,Celldweller;Styles Of Beyond,13,0.622,0.956,-3.658,0.133,0.00268,0.0,0.394,0.557,115.963
Poison,Alice Cooper,13,0.28,0.908,-5.509,0.109,0.0327,8.85e-06,0.18,0.26,118.698
You Are My Religion,Firehouse,6,0.59,0.882,-5.642,0.0293,0.00704,0.0,0.0654,0.917,140.014
Would? (2022 Remaster),Alice In Chains,13,0.305,0.833,-7.981,0.0398,0.000327,2.36e-05,0.091,0.586,100.675
Unstoppable,Disturbed,13,0.529,0.988,-1.914,0.0768,7.15e-06,0.0278,0.336,0.336,121.0
Hive Mind,Slipknot,13,0.41,0.993,-3.376,0.205,0.000728,0.00132,0.276,0.0536,101.279
"Vermilion, Pt. 2",Slipknot,2,0.589,0.442,-8.517,0.0291,0.334,0.000424,0.0987,0.0904,122.688
Somewhere I Belong,Linkin Park,5,0.451,0.951,-3.754,0.0645,0.00038,2.39e-06,0.261,0.442,162.065
Animals,Architects,13,0.532,0.759,-3.842,0.0319,0.000123,0.02,0.073,0.293,95.01
Legendary,Skillet,13,0.548,0.924,-4.48,0.0689,0.00033,1.42e-05,0.162,0.242,124.031
Pull Me Under,Dream Theater,13,0.532,0.941,-9.025,0.0465,0.000579,0.0527,0.15,0.278,102.198
Blood and Thunder,Mastodon,11,0.364,0.935,-6.548,0.0724,8.58e-06,0.729,0.0317,0.478,92.717
Learn to Fly,Foo Fighters,13,0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997
Teardrops,Bring Me The Horizon,13,0.497,0.916,-3.323,0.108,0.000323,0.0,0.36,0.401,96.051
(Don't Fear) The Reaper,Blue Öyster Cult,5,0.333,0.927,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466
Live And Let Die,Guns N' Roses,5,0.262,0.777,-8.671,0.0632,0.0109,0.113,0.12,0.264,152.5
Highway Star - Remastered 2012,Deep Purple,5,0.307,0.909,-7.08,0.0574,0.135,0.0336,0.125,0.443,173.674
The Boys Are Back In Town,Thin Lizzy,2,0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823
I'm Sorry,Flyleaf,5,0.502,0.979,-2.748,0.134,0.00728,0.000911,0.359,0.376,139.992
Amor Ausente (En Vivo) (with Abel Pintos),Eruca Sativa;Abel Pintos,8,0.438,0.614,-8.786,0.0381,0.00247,0.00193,0.95,0.346,140.042
Ritmo y Blues Con Armonicas,Ricardo Iorio,1,0.593,0.772,-5.884,0.0361,0.0208,1.09e-05,0.347,0.74,118.173
Unravel (Full Version),Jonathan Young,5,0.3,0.939,-0.706,0.0854,0.0152,0.0,0.349,0.182,135.254
Purnata,Warfaze,2,0.576,0.702,-7.441,0.0326,0.574,0.0,0.197,0.396,119.958
My December,Linkin Park,10,0.73,0.585,-9.274,0.0238,0.375,0.0101,0.147,0.721,100.021
The Diary Of Jane,Breaking Benjamin,5,0.39,0.958,-4.455,0.0622,5.67e-05,0.0437,0.121,0.348,167.045
Judas,Fozzy,13,0.418,0.907,-3.675,0.0584,0.000101,0.000433,0.346,0.473,99.17
People = Shit,Slipknot,13,0.462,0.996,-2.973,0.231,5.8e-05,0.00377,0.139,0.145,122.072
Eddie,Red Hot Chili Peppers,6,0.515,0.809,-5.817,0.0512,0.00455,0.0723,0.0905,0.525,142.011
Avalanche,Bring Me The Horizon,5,0.426,0.934,-4.063,0.0685,2.97e-05,0.0089,0.113,0.285,160.077
Hurricane,I Prevail,5,0.389,0.885,-5.063,0.0551,0.000372,0.000311,0.202,0.187,164.989
By Myself,Linkin Park,13,0.544,0.935,-4.159,0.173,0.0171,0.00301,0.297,0.339,103.026
Best of You,Foo Fighters,13,0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.188,0.369,130.198
ZOMBIFIED,Falling In Reverse,13,0.544,0.911,-3.681,0.0422,0.000141,8.89e-06,0.333,0.558,91.033
I Stand Alone,Godsmack,5,0.217,0.92,-4.479,0.0628,2.86e-05,0.0,0.102,0.376,167.169
"You Know My Name - From ""Casino Royale"" Soundtrack",Chris Cornell,5,0.366,0.869,-3.316,0.0387,0.0207,0.0,0.254,0.384,138.051
Whispers in the Dark,Skillet,13,0.509,0.938,-3.883,0.0715,0.000644,0.00246,0.14,0.335,94.019
Drive Home,Steven Wilson,2,0.447,0.343,-11.625,0.0311,0.0419,0.329,0.102,0.0777,123.904
Riot,Three Days Grace,5,0.185,0.948,-3.892,0.147,0.0104,0.0,0.105,0.316,196.578
Wolf Totem,The HU,8,0.557,0.718,-8.504,0.0415,0.0888,0.0511,0.661,0.49,172.039
Valhalla Calling - Duet Version,Miracle Of Sound;Peyton Parrish,5,0.477,0.791,-7.74,0.0456,0.0085,0.0,0.165,0.35,152.053
Purple Haze,Jimi Hendrix,9,0.533,0.905,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9
Closer,Nine Inch Nails,9,0.546,0.724,-8.639,0.0427,0.000273,0.667,0.133,0.586,89.991
Gunslinger,Avenged Sevenfold,5,0.316,0.729,-5.931,0.0356,0.0203,8.99e-06,0.207,0.367,163.127
Glass Heart,Caskets,5,0.412,0.958,-5.432,0.0997,0.000225,4.71e-05,0.119,0.341,164.072
Cats In The Cradle,Ugly Kid Joe,2,0.511,0.517,-9.653,0.0328,0.13,0.0,0.074,0.433,75.67
Wasting Love - 2015 Remaster,Iron Maiden,5,0.324,0.667,-5.373,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503
Shadow Moses,Bring Me The Horizon,5,0.456,0.985,-2.949,0.207,0.000235,0.00368,0.103,0.183,143.006
This Means War,Avenged Sevenfold,13,0.614,0.914,-5.59,0.0324,0.000554,1.16e-05,0.0371,0.439,90.0
Paranoid,Megadeth,5,0.355,0.973,-7.004,0.071,0.000359,0.154,0.142,0.628,187.385
The Dying Song (Time To Sing),Slipknot,13,0.516,0.991,-2.587,0.126,0.000467,4.66e-05,0.327,0.402,95.017
Danger Line,Avenged Sevenfold,5,0.473,0.767,-6.383,0.0548,0.00116,0.000798,0.109,0.375,180.024
We Will Rock You - 2020 Remaster,Nickelback,13,0.58,0.903,-4.909,0.142,0.0291,0.0,0.072,0.218,81.036
Scene Eight: The Spirit Carries On,Dream Theater,2,0.321,0.544,-7.179,0.0364,0.293,1.11e-05,0.11,0.283,127.284
The Number of the Beast - 2015 Remaster,Iron Maiden,13,0.409,0.89,-6.839,0.0558,0.088,0.107,0.0935,0.268,100.409
Open Your Eyes,Alter Bridge,5,0.356,0.904,-3.953,0.0624,0.000244,1.75e-06,0.359,0.38,162.397
"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Jon Bon Jovi,2,0.55,0.618,-9.822,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61
Yalan,Kurban,6,0.609,0.965,-5.245,0.112,0.000877,0.000806,0.188,0.783,140.121
Wasted Years - 2015 Remaster,Iron Maiden,5,0.314,0.959,-4.657,0.0908,0.0263,0.000148,0.161,0.492,154.221
Mala Noche,Riff,13,0.522,0.857,-4.941,0.0308,0.000157,9.58e-05,0.354,0.538,96.177
Runnin' Wild,Airbourne,5,0.47,0.947,-4.122,0.0929,0.000141,0.29,0.127,0.394,162.052
Represent Acción,Choke;Ottavio Lourenço,13,0.338,0.839,-6.517,0.0745,0.00997,0.0907,0.298,0.837,84.657
Nejistá přítomnost,ŠKWOR,12,0.603,0.789,-4.918,0.029,0.000244,1.52e-06,0.101,0.506,115.011
Justo Que Te Vas,Ricardo Iorio,13,0.471,0.778,-3.941,0.0289,0.223,1.84e-05,0.428,0.52,93.969
El Pibe Tigre,Almafuerte,1,0.58,0.852,-7.099,0.0756,0.000384,0.0,0.11,0.576,116.936
Courting Baphomet,Cradle Of Filth,13,0.476,0.968,-5.046,0.0424,0.000103,0.0487,0.0469,0.421,94.993
Chico Granada,Carajo,5,0.458,0.957,-3.949,0.081,0.00445,0.000115,0.0853,0.394,159.855
Soy de la Esquina,Hermetica,13,0.372,0.831,-10.068,0.0429,0.00011,3.92e-06,0.077,0.697,110.908
Tlatelolco 68,Banda Bostik,6,0.553,0.763,-7.26,0.072,0.0106,2.78e-05,0.217,0.612,136.749
Memoria de Siglos,Hermetica,13,0.365,0.722,-10.762,0.0301,0.000115,0.0208,0.208,0.284,84.974
Cleveland Rocks,The Presidents Of The United States Of America,6,0.438,0.816,-7.573,0.0564,0.0171,0.0,0.382,0.644,148.244
Abrazar la Niebla,Viernes Verde,12,0.525,0.641,-8.695,0.0259,0.000285,0.02,0.111,0.159,138.839
乱舞のメロディ,SID,5,0.417,0.966,-3.072,0.194,0.00224,1.97e-06,0.145,0.623,192.067
She's Gone,STEELHEART,12,0.416,0.559,-10.751,0.0349,0.00346,0.0831,0.148,0.152,137.18
HUNTING FOR YOUR DREAM,GALNERYUS,5,0.277,0.925,-3.532,0.0586,3.82e-06,8.36e-06,0.0877,0.36,178.036
Battery,Metallica,11,0.481,0.928,-8.799,0.0672,0.00022,0.558,0.106,0.427,96.699
In Pieces,Linkin Park,6,0.508,0.886,-6.074,0.0408,0.009,2.13e-06,0.136,0.79,160.11
Not Strong Enough,Apocalyptica;Brent Smith,5,0.354,0.829,-3.834,0.047,0.00183,0.0,0.119,0.195,163.958
Home,Daughtry,5,0.442,0.85,-3.888,0.0362,0.002,1.93e-06,0.198,0.338,143.981
The Unforgiven III,Metallica,13,0.297,0.692,-5.625,0.0344,0.00196,3.75e-06,0.115,0.103,121.52
Through Glass,Stone Sour,13,0.545,0.753,-4.618,0.036,0.0417,0.0,0.389,0.434,105.754
You & I - Live,Scorpions,8,0.591,0.745,-7.045,0.0424,0.416,0.00352,0.873,0.393,125.859
The Diary Of Jane,Breaking Benjamin,5,0.39,0.958,-4.455,0.0622,5.67e-05,0.0437,0.121,0.348,167.045
Still Loving You (2015 - Remaster),Scorpions,13,0.271,0.597,-4.128,0.0311,0.158,0.00135,0.246,0.0746,103.29
Wish You Were Here,Avenged Sevenfold,12,0.572,0.567,-8.432,0.0298,0.00177,0.00793,0.0689,0.29,130.018
Savin' Me,Nickelback,5,0.441,0.815,-4.088,0.0276,0.000731,0.0,0.414,0.522,164.007
Youth of the Nation,P.O.D.,13,0.563,0.86,-7.533,0.0621,0.00834,0.0106,0.39,0.517,97.867
Over You,Daughtry,5,0.423,0.922,-2.602,0.0411,0.017,0.0,0.102,0.567,156.063
Yen,Slipknot,13,0.562,0.934,-4.264,0.111,0.000833,0.0159,0.298,0.302,137.005
Nobody's Listening,Linkin Park,5,0.502,0.831,-3.723,0.295,0.105,1.3e-06,0.174,0.451,199.972
Sober,TOOL,5,0.385,0.673,-8.182,0.0329,0.000183,0.149,0.0721,0.187,149.271
Those Days,Nickelback,6,0.504,0.918,-5.475,0.0462,0.00228,0.0,0.147,0.674,165.911
Children of the Grave (2009 - Remaster),Black Sabbath,5,0.337,0.722,-11.384,0.0478,0.0352,0.052,0.101,0.28,149.103
Estranged,Guns N' Roses,13,0.359,0.762,-8.323,0.032,0.0105,0.281,0.368,0.167,89.259
I Want to Live,Skillet,5,0.452,0.962,-3.063,0.0831,0.00901,0.0,0.065,0.566,164.032
Lullaby,Nickelback,13,0.508,0.832,-4.395,0.032,0.000372,0.0,0.0859,0.404,136.004
Paralyzer,Finger Eleven,1,0.644,0.939,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031
All for Nothing (feat. Page Hamilton),Linkin Park;Page Hamilton,5,0.461,0.958,-3.852,0.124,0.000203,9.33e-06,0.459,0.264,159.974
My Curse,Killswitch Engage,5,0.197,0.956,-2.908,0.0663,7.61e-05,0.00992,0.261,0.209,177.018
In the Shadows,The Rasmus,1,0.6,0.796,-4.481,0.0275,0.000109,5.2e-05,0.484,0.75,105.991
Omerta,Lamb of God,13,0.413,0.982,-4.079,0.201,0.00242,0.00112,0.323,0.155,118.504
Breaking the Habit,Linkin Park,1,0.579,0.849,-5.218,0.0303,0.108,0.0,0.0909,0.581,100.021
Just Awake,"Fear, and Loathing in Las Vegas",5,0.357,0.98,-1.286,0.153,0.00143,0.0,0.196,0.567,191.147
Forgotten,Linkin Park,13,0.615,0.947,-3.817,0.11,0.0132,0.0,0.366,0.498,108.193
Windowpane,Opeth,5,0.328,0.553,-6.252,0.0267,0.156,0.412,0.0985,0.322,159.959
Violent Pornography,System Of A Down,5,0.459,0.958,-2.333,0.0877,0.0283,0.0,0.108,0.586,142.707
Undead,Hollywood Undead,5,0.512,0.943,-5.185,0.106,0.0138,0.0,0.261,0.485,163.128
Angels Fall,Breaking Benjamin,5,0.4,0.886,-5.078,0.0521,0.000868,0.000211,0.122,0.406,195.958
Call Me Little Sunshine,Ghost,13,0.566,0.871,-4.833,0.0311,0.000674,0.00144,0.107,0.41,88.012
Fake It,Seether,6,0.611,0.95,-3.509,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078
Lily Malone,Riff,13,0.512,0.848,-5.559,0.0365,1.8e-05,0.000269,0.378,0.374,127.616
Dilarang Di Bandung,Seringai,13,0.587,0.898,-3.781,0.0804,2.26e-05,0.000572,0.0887,0.405,132.499
Maymunlar Gezegeni,Pentagram,5,0.322,0.981,-6.576,0.075,3.05e-05,0.483,0.262,0.402,174.884
Burn,Crown The Empire,5,0.444,0.843,-5.376,0.0641,0.0645,2.61e-05,0.135,0.399,153.959
Un Trago Para Ver Mejor,La Mississippi,8,0.294,0.942,-7.118,0.0808,0.206,3.23e-05,0.97,0.649,166.291
El Golem de Paternal,Skay Beilinson,6,0.582,0.893,-5.193,0.0389,0.000184,0.0868,0.0992,0.707,136.006
EVOLVE,The Warning,5,0.448,0.93,-5.753,0.0623,2.66e-05,0.00133,0.37,0.456,174.996
De Más,Cadena Perpetua,6,0.56,0.922,-5.184,0.0638,0.0833,0.0,0.0799,0.856,149.79
Falling to Pieces,Faith No More,13,0.545,0.919,-7.679,0.0484,0.00272,0.00511,0.0977,0.387,104.366
Kiss of Death,Dokken,8,0.402,0.942,-8.659,0.11,0.00178,0.00183,0.869,0.209,145.73
Gil Trabajador,Hermetica,5,0.426,0.951,-8.2,0.0989,0.00053,0.0,0.475,0.394,143.193
I Wouldn't Quit If Everyone Quit,blessthefall,13,0.286,0.939,-4.494,0.0948,8.19e-05,0.0299,0.38,0.217,106.342
嘘,SID,6,0.438,0.939,-3.545,0.0586,0.0118,0.0,0.212,0.842,179.853
No More Tears,Ozzy Osbourne,8,0.346,0.749,-6.506,0.035,0.00167,8.86e-05,0.648,0.315,102.591
Dear Agony,Breaking Benjamin,13,0.353,0.748,-3.572,0.0414,8.2e-05,0.0,0.113,0.218,125.106
Wind of Change,Scorpions,2,0.491,0.613,-5.567,0.0266,0.00511,0.0,0.107,0.175,75.907
Ya Lyublyu,Clonnex,12,0.504,0.6,-7.244,0.0796,0.000106,0.0425,0.126,0.447,140.86
Zombie,Bad Wolves,13,0.448,0.826,-3.244,0.0319,0.00756,0.0,0.117,0.19,77.093
Pneuma,TOOL,11,0.415,0.53,-9.338,0.0314,0.00209,0.75,0.11,0.0586,114.174
Paranoid (2012 - Remaster),Black Sabbath,5,0.415,0.647,-12.021,0.0696,4.14e-05,0.000847,0.208,0.409,163.047
Adderall,Slipknot,5,0.2,0.639,-5.857,0.0365,0.00623,0.0459,0.125,0.17,166.013
Never Say Goodbye,Bon Jovi,5,0.326,0.797,-2.359,0.0334,0.0522,0.0,0.081,0.271,135.937
Home Sweet Home,Mötley Crüe,13,0.397,0.776,-6.339,0.0381,0.0983,4.09e-06,0.189,0.127,76.301
When I'm Gone,3 Doors Down,5,0.53,0.768,-5.611,0.0284,0.00385,0.0,0.103,0.374,148.095
Radio/Video,System Of A Down,5,0.358,0.921,-2.467,0.0695,0.171,7.64e-06,0.358,0.476,139.256
Soothsayer (Dedicated to Aunt Suzie),Buckethead,11,0.23,0.766,-3.849,0.0398,0.000424,0.838,0.159,0.227,151.106
